job_name,company,company_info,company_size,company_type,city,salary_min,salary_max,exp,education,job_advantage1,job_advantage2,job_advantage3,job_advantage4,job_advantage5,job_advantage6,job_advantage7,job_advantage8,job_advantage9,job_advantage10
15000起聘金融数据分析 双休+五险,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-海淀区,1.5,2.5万/月,3-4年经验,大专,['做五休二', '周末双休', '带薪年假', '五险一金', '节日福利', '全勤奖', '绩效奖金', '专业培训'],,
15000起聘金融数据分析 双休+五险,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,1.5,2.5万/月,3-4年经验,本科,['做五休二', '周末双休', '带薪年假', '五险一金', '节日福利', '全勤奖', '绩效奖金', '专业培训'],,
数据分析专员,Century21不动产（中国）北京,合资 ,150-500人 ,"房地产,中介服务",北京-朝阳区,6,8千/月,无工作经验,本科,,,,,,,,,,
数据分析高级经理#仓储,美菜网,外资（非欧美） ,1000-5000人 ,互联网/电子商务,北京-海淀区,1.5,2万/月,无工作经验,,,,,,,,,,,
数据分析专员-北京-16329,优信集团,民营公司 ,10000人以上 ,"通信/电信/网络设备,汽车及零配件",北京-朝阳区,0.8,1.5万/月,2年经验,本科,['交通补贴', '餐饮补贴', '弹性工作', '绩效奖金', '带薪年假', '五险一金', '通讯补贴', '做五休二'],,
高级数据仓库工程师,北京华数宝科技有限公司,民营公司 ,互联网/电子,#VALUE!,北京-海淀区,1,2万/月,3-4年经验,本科,['五险一金', '交通补贴', '餐饮补贴', '补充医疗保险', '带薪年假', '商业保险'],,,,
ETL工程师,北京华数宝科技有限公司,民营公司 ,互联网/电子,#VALUE!,北京-海淀区,0.5,1万/月,1年经验,本科,['五险一金', '交通补贴', '餐饮补贴', '补充医疗保险', '带薪年假', '商业保险'],,,,
15000起聘金融数据分析 双休+五险,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,1.5,2.5万/月,3-4年经验,大专,['做五休二', '周末双休', '带薪年假', '五险一金', '节日福利', '全勤奖', '绩效奖金', '专业培训'],,
15000起聘金融数据分析 双休+五险,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,1.5,2.5万/月,无工作经验,大专,['做五休二', '周末双休', '带薪年假', '五险一金', '节日福利', '全勤奖', '绩效奖金', '专业培训'],,
月薪1.6万以上双五险一金跨行首选聘数据分析,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,2.5,3万/月,无工作经验,本科,['五险一金', '员工旅游', '交通补贴', '年终奖金', '绩效奖金', '出国机会', '专业培训', '通讯补贴', '弹性工作'],
数据分析，资金管理，年薪30万,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-东城区,20,30万/年,5-7年经验,本科,['五险一金', '补充医疗保险', '员工旅游', '专业培训', '出国机会', '弹性工作', '股票期权', '年终奖金', '绩效奖金'],
年薪40万起招聘风险控制，数据分析,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-海淀区,30,40万/年,5-7年经验,本科,['五险一金', '补充医疗保险', '员工旅游', '专业培训', '出国机会', '弹性工作', '股票期权', '年终奖金', '绩效奖金'],
15000起聘金融数据分析 双休+五险,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-西城区,1.5,2.5万/月,10年以上经验,大专,['做五休二', '周末双休', '带薪年假', '五险一金', '节日福利', '全勤奖', '绩效奖金', '专业培训'],,
15000起聘金融数据分析 双休+五险,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,1.5,2.5万/月,2年经验,大专,['做五休二', '周末双休', '带薪年假', '五险一金', '节日福利', '全勤奖', '绩效奖金', '专业培训'],,
15000起聘金融数据分析 双休+五险,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,1.5,2.5万/月,无工作经验,大专,['做五休二', '周末双休', '带薪年假', '五险一金', '节日福利', '全勤奖', '绩效奖金', '专业培训'],,
15000起聘金融数据分析 双休+五险,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-通州区,1.5,2.5万/月,无工作经验,大专,['做五休二', '周末双休', '带薪年假', '五险一金', '节日福利', '全勤奖', '绩效奖金', '专业培训'],,
15000起聘金融数据分析 双休+五险,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-通州区,1.5,2.5万/月,无工作经验,大专,['做五休二', '周末双休', '带薪年假', '五险一金', '节日福利', '全勤奖', '绩效奖金', '专业培训'],,
15000起聘金融数据分析 双休+五险,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-通州区,1.5,2.5万/月,无工作经验,大专,['做五休二', '周末双休', '带薪年假', '五险一金', '节日福利', '全勤奖', '绩效奖金', '专业培训'],,
15000起聘金融数据分析 双休+五险,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-通州区,1.5,2.5万/月,1年经验,大专,['做五休二', '周末双休', '带薪年假', '五险一金', '节日福利', '全勤奖', '绩效奖金', '专业培训'],,
15000起聘金融数据分析 双休+五险,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-通州区,1.5,2.5万/月,无工作经验,大专,['做五休二', '周末双休', '带薪年假', '五险一金', '节日福利', '全勤奖', '绩效奖金', '专业培训'],,
15000起聘金融数据分析 双休+五险,富尔华兴（北京）国际投资管理有限公司,合资 ,500-1000人 ,"金融/投资/证券,互联网/电子商务",北京-朝阳区,1.5,2.5万/月,3-4年经验,大专,['做五休二', '周末双休', '带薪年假', '五险一金', '节日福利', '全勤奖', '绩效奖金', '专业培训'],,
数据分析师,北京恒泰实达科技股份有限公司,上市公司 ,500-1000人 ,"计算机软件,电气/电力/水利",北京-大兴区,0.8,1万/月,无工作经验,本科,['五险一金', '专业培训', '员工旅游', '年终奖金', '绩效奖金'],,,,,
数据分析师,悦美网,民营公司 ,150-500人 ,"互联网/电子商务,医疗/护理/卫生",北京-朝阳区,2,3万/月,无工作经验,,['五险一金', '交通补贴', '餐饮补贴'],,,,,,,
数据分析师,尚德机构,上市公司 ,10000人以上 ,"互联网/电子商务,教育/培训/院校",北京-朝阳区,0.5,1万/月,1年经验,本科,['五险一金', '绩效奖金', '专业培训', '弹性工作', '超长年假', '带薪培训', '季度调薪'],,,
高级数据分析师J10753,铁甲工程机械网,民营公司 ,500-1000人 ,互联网/电子商务,北京-朝阳区,2,2.5万/月,无工作经验,,['绩效奖金', '年终奖金', '定期体检', '餐饮补贴', '五险一金', '专业培训', '员工旅游'],,,
数据分析师,北京云思信息科技有限公司,民营公司 ,少于50人 ,"专业服务(咨询、人力资源、财会),互联网/电子商务",北京-朝阳区,0.7,1万/月,1年经验,本科,['五险一金', '补充医疗保险', '员工旅游', '交通补贴', '餐饮补贴', '通讯补贴', '年终奖金', '定期体检', '健身俱乐部', '节日福利']
数据分析师,趣买车（上海）电子商务有限公司,民营公司 ,50-150人 ,"汽车及零配件,互联网/电子商务",北京,0.7,1万/月,1年经验,本科,['周末双休', '带薪年假', '五险一金', '专业培训', '绩效奖金', '通讯补贴', '交通补贴', '节日福利'],,
数据分析师,北京点众科技股份有限公司,民营公司 ,50-150人 ,互联网/电子商务,北京-海淀区,1,1.5万/月,2年经验,本科,['五险一金', '员工旅游', '出国机会', '年终奖金', '绩效奖金', '股票期权', '弹性工作', '定期体检'],,
数据分析师,DaDa,民营公司 ,5000-10000人 ,"教育/培训/院校,互联网/电子商务",北京-海淀区,0.6,1.2万/月,1年经验,本科,['五险一金', '节日福利', '补充医疗保险'],,,,,,,
数据分析师,同方股份大数据产业本部,国企 ,150-500人 ,"计算机服务(系统、数据服务、维修),互联网/电子商务",北京-海淀区,1,2万/月,无工作经验,,['五险一金', '补充医疗保险', '餐饮补贴', '通讯补贴', '弹性工作', '定期体检', '专业培训'],,,
大数据分析师,北京元嘟嘟网络科技有限公司,民营公司 ,50-150人 ,"互联网/电子商务,计算机软件",北京-朝阳区,1,1.5万/月,无工作经验,,['五险一金', '餐饮补贴', '通讯补贴', '年终奖金', '补充医疗保险', '出国机会', '股票期权'],,,
数据分析师 - （大数据分析部）,北京图为先科技有限公司,民营公司 ,150-500人 ,"计算机软件,互联网/电子商务",北京-海淀区,1.2,2.5万/月,3-4年经验,大专,['补充医疗保险', '免费班车', '餐饮补贴', '绩效奖金', '弹性工作', '定期体检', '年终奖金', '五险一金', '专业培训'],
数据分析师,北京天天有余科技有限公司,创业公司 ,少于50人 ,"互联网/电子商务,金融/投资/证券",北京-东城区,1,1.5万/月,无工作经验,本科,['五险一金', '员工旅游', '扁平化管理', '下午茶'],,,,,,
数据分析师,广州七乐康药业连锁有限公司,民营公司 ,500-1000人 ,"互联网/电子商务,医疗/护理/卫生",北京-朝阳区,3,4万/月,3-4年经验,本科,['周末双休', '弹性工作', '带薪年假', '五险一金', '绩效奖金', '节日福利', '加班补贴'],,,
数据分析师,中环国投（北京）环境信息科技股份有限公司,民营公司 ,50-150人 ,计算机软件,北京,0.7,1.5万/月,2年经验,本科,['五险一金', '绩效奖金', '年终奖金', '股票期权', '定期体检', '餐饮补贴', '员工旅游'],,,
商业数据分析师,北京蚂蜂窝网络科技有限公司,合资 ,500-1000人 ,互联网/电子商务,北京-朝阳区,1.5,2.5万/月,无工作经验,,['五险一金', '补充医疗保险', '免费早午餐', '专业培训', '定期体检', '免费班车', '年终奖金', '弹性工作'],,
营销数据分析师,北京实创装饰工程有限公司,民营公司 ,1000-5000人 ,"家居/室内设计/装潢,建筑/建材/工程",北京-西城区,4,7千/月,无工作经验,,['弹性工作', '定期体检', '专业培训', '出国机会', '绩效奖金'],,,,,
业务数据分析师（YDSY）,北京东方国信科技股份有限公司,上市公司 ,1000-5000人 ,"计算机软件,计算机服务(系统、数据服务、维修)",北京,0.9,1.8万/月,3-4年经验,本科,['五险一金', '员工旅游', '餐饮补贴', '专业培训', '年终奖金', '定期体检'],,,,
数据分析师,冉十科技（北京）有限公司,上市公司 ,500-1000人 ,"互联网/电子商务,广告",北京-朝阳区,0.8,1万/月,无工作经验,,['五险一金', '餐饮补贴', '弹性工作'],,,,,,,
高级数据分析师,光合新知（北京）科技有限公司,民营公司 ,150-500人 ,"互联网/电子商务,教育/培训/院校",北京-朝阳区,2.5,3.5万/月,无工作经验,,['五险一金', '定期体检', '弹性工作', '年终奖金', '员工旅游', '免费早午餐'],,,,
数据分析师,联想（北京）有限公司 — 联想服务,上市公司 ,10000人以上 ,"计算机硬件,计算机服务(系统、数据服务、维修)",北京-海淀区,0.8,1.2万/月,无工作经验,本科,['五险一金', '餐饮补贴', '通讯补贴', '补充医疗保险', '员工旅游', '免费班车', '定期体检', '年终奖金', '专业培训'],
数据分析师,北京蒂帛电子商务有限公司,民营公司 ,少于50人 ,互联网/电子商务,北京-通州区,6,8千/月,1年经验,大专,['五险一金', '员工旅游', '餐饮补贴', '绩效奖金', '年终奖金'],,,,,
初级数据分析师,西安数之元网络科技有限公司,民营公司 ,少于50人 ,互联网/电子商务,北京-朝阳区,0.4,1万/月,1年经验,本科,['五险一金', '补充医疗保险', '餐饮补贴', '通讯补贴', '绩效奖金', '年终奖金', '定期体检'],,,
数据分析师(J10103),小猪短租,合资 ,150-500人 ,"互联网/电子商务,生活服务",北京-海淀区,2.5,3万/月,无工作经验,,['五险一金', '餐饮补贴', '弹性工作', '补充医疗保险', '交通补贴', '绩效奖金'],,,,
数据分析师,敦煌网,外资（非欧美） ,500-1000人 ,"互联网/电子商务,贸易/进出口",北京-海淀区,1.5,2万/月,5-7年经验,本科,['五险一金', '补充医疗保险', '年终奖金', '弹性工作', '专业培训'],,,,,
金融风险基础服务部_资深数据分析师,百度在线网络技术（北京）有限公司,外资（欧美） ,500-1000人 ,互联网/电子商务,北京-海淀区,2,4万/月,无工作经验,本科,,,,,,,,,,
亦庄诚聘数据中心数据分析师,索菲亚衣柜,民营公司 ,150-500人 ,"建筑/建材/工程,家居/室内设计/装潢",北京-大兴区,0.8,1.5万/月,2年经验,本科,,,,,,,,,,
数据分析师,北京启元光瑞影视文化有限公司,民营公司 ,少于50人 ,影视/媒体/艺术/文化传播,北京-朝阳区,1.5,2万/月,2年经验,硕士,['五险一金', '周末双休', '节日福利'],,,,,,,
高级数据分析师,国家半导体照明工程研发及产业联盟,民营公司 ,500-1000人 ,"非营利组织,学术/科研",北京,1,1.5万/月,3-4年经验,,['五险一金', '餐饮补贴', '通讯补贴', '交通补贴', '定期体检', '绩效奖金', '年终奖金'],,,
数据分析师,吉贝克信息技术有限公司,外资（欧美） ,500-1000人 ,"计算机软件,金融/投资/证券",北京-海淀区,1,1.5万/月,3-4年经验,本科,['五险一金', '交通补贴', '年终奖金', '通讯补贴'],,,,,,
数据分析师,北京凤凰联动文化传媒有限公司,合资 ,50-150人 ,"影视/媒体/艺术/文化传播,文字媒体/出版",北京-朝阳区,0.8,1.2万/月,无工作经验,本科,,,,,,,,,,
